timestamp,hour,hour_of_day,is_weekday,LP1_powered,LP1_demand_kw,LP1_effective_kw,LP2_powered,LP2_demand_kw,LP2_effective_kw,LP3_powered,LP3_demand_kw,LP3_effective_kw,LP4_powered,LP4_demand_kw,LP4_effective_kw,LP5_powered,LP5_demand_kw,LP5_effective_kw,LP6_powered,LP6_demand_kw,LP6_effective_kw,LP7_powered,LP7_demand_kw,LP7_effective_kw,LP8_powered,LP8_demand_kw,LP8_effective_kw
3/29/2024 10:00,2122,10,1,1,35.77,35.77,1,74,74,1,49.25,49.25,1,33.78,33.78,1,23.33,23.33,1,32.31,32.31,1,15.11,15.11,0,0,0
3/29/2024 11:00,2123,11,1,1,39.72,39.72,1,67.75,67.75,1,45.34,45.34,1,34.25,34.25,1,23.5,23.5,1,23.11,23.11,1,1.31,1.31,0,0,0
3/29/2024 12:00,2124,12,1,1,37.61,37.61,1,76.08,76.08,1,54.46,54.46,1,33.87,33.87,1,19.58,19.58,1,27.08,27.08,1,1.22,1.22,0,0,0
3/29/2024 13:00,2125,13,1,1,31.77,31.77,1,73.05,73.05,1,51.86,51.86,1,35.04,35.04,1,23.44,23.44,1,31.63,31.63,1,1.1,1.1,0,0,0
3/29/2024 14:00,2126,14,1,1,44.23,44.23,1,66.3,66.3,1,48.85,48.85,1,32.87,32.87,1,21,21,1,28.13,28.13,1,1.32,1.32,0,0,0
3/29/2024 15:00,2127,15,1,1,37.63,37.63,1,74.46,74.46,1,38.43,38.43,1,39.17,39.17,1,23.53,23.53,1,33.52,33.52,1,16.63,16.63,0,0,0
3/29/2024 16:00,2128,16,1,1,38.87,38.87,1,74.1,74.1,1,45.87,45.87,1,34.44,34.44,1,20.42,20.42,1,29.75,29.75,1,17.43,17.43,0,0,0
3/29/2024 17:00,2129,17,1,1,36.34,36.34,1,67.87,67.87,1,45.57,45.57,1,32.07,32.07,0,22.61,0,0,25.36,0,0,17.96,0,0,0,0
3/29/2024 18:00,2130,18,1,1,4.39,4.39,1,69.54,69.54,0,52.65,0,1,51.24,51.24,0,21.94,0,0,29.68,0,0,17.4,0,1,14.76,14.76
3/29/2024 19:00,2131,19,1,1,4.56,4.56,1,74.95,57.8,0,48.68,0,1,72.32,72.32,0,26.33,0,0,26.73,0,0,17.45,0,1,15.32,15.32
3/29/2024 20:00,2132,20,1,1,4.12,4.12,1,78.28,67.06,0,49.22,0,1,64.16,64.16,0,20.89,0,0,27.43,0,0,18.32,0,1,14.66,14.66
3/29/2024 21:00,2133,21,1,1,5.11,5.11,1,3.95,3.95,1,51.91,39.5,1,68.5,68.5,0,20.75,0,0,25.75,0,0,1.22,0,1,12.4,12.4
3/29/2024 22:00,2134,22,1,1,4.8,4.8,1,4.3,4.3,1,54.26,39.72,1,61.56,61.56,0,25.14,0,0,3.32,0,0,1.35,0,1,14.54,14.54
3/29/2024 23:00,2135,23,1,1,4.69,4.69,1,4.37,4.09,0,13.4,0,1,67,67,0,1.6,0,0,3.7,0,0,1.36,0,1,13.68,13.68
3/30/2024 0:00,2136,0,0,1,4.45,4.45,1,4.42,2.66,0,12.52,0,1,41.91,41.91,0,1.53,0,0,3.25,0,0,1.19,0,1,14.29,14.29
3/30/2024 1:00,2137,1,0,1,4.23,4.23,0,4.13,0,0,11.74,0,1,45.09,45.09,0,1.44,0,0,2.96,0,0,1.19,0,1,14.78,14.78
3/30/2024 2:00,2138,2,0,1,4.87,4.87,1,3.71,2.19,0,12.42,0,1,42.56,42.56,0,1.36,0,0,3.61,0,0,1.31,0,1,13.94,13.94
3/30/2024 3:00,2139,3,0,1,4.72,4.72,0,4.29,0,0,11.97,0,1,38.23,38.23,0,1.44,0,0,3.43,0,0,1.42,0,1,14.94,14.94
3/30/2024 4:00,2140,4,0,1,4.36,4.36,0,3.94,0,0,12.75,0,1,50.07,50.07,0,1.43,0,0,3.76,0,0,1.36,0,1,14.77,14.77
3/30/2024 5:00,2141,5,0,1,4.11,4.11,0,4.16,0,0,11.45,0,1,43.46,43.46,0,1.41,0,0,3.29,0,0,1.16,0,1,14.63,14.63
3/30/2024 6:00,2142,6,0,1,3.93,3.93,1,3.8,2.85,0,12.87,0,1,61.47,61.47,0,1.43,0,0,30.29,0,0,17.09,0,1,13.82,13.82
3/30/2024 7:00,2143,7,0,1,4.51,4.51,1,3.81,3.81,1,12.04,12.04,1,67.51,67.51,0,1.43,0,1,29.6,17.5,0,16.36,0,0,0,0
3/30/2024 8:00,2144,8,0,1,4.41,4.41,1,3.78,3.78,1,12.37,12.37,1,68.58,68.58,1,1.61,1.61,1,29.16,29.16,1,19.56,19.56,0,0,0
3/30/2024 9:00,2145,9,0,1,17.24,17.24,1,21.46,21.46,1,10.85,10.85,1,36.36,36.36,1,1.33,1.33,1,24.98,24.98,1,18.09,18.09,0,0,0
3/30/2024 10:00,2146,10,0,1,17,17,1,22.87,22.87,1,29.34,29.34,1,36.02,36.02,1,13.88,13.88,1,27.87,27.87,1,16.1,16.1,0,0,0
3/30/2024 11:00,2147,11,0,1,15.8,15.8,1,22.02,22.02,1,31.07,31.07,1,35.69,35.69,1,13.74,13.74,1,30.02,30.02,1,1.21,1.21,0,0,0
3/30/2024 12:00,2148,12,0,1,15.65,15.65,1,25.09,25.09,1,29.56,29.56,1,37.57,37.57,1,13.38,13.38,1,26.76,26.76,1,1.16,1.16,0,0,0
3/30/2024 13:00,2149,13,0,1,14.3,14.3,1,21.96,21.96,1,24.37,24.37,1,37.04,37.04,1,14.18,14.18,1,23.3,23.3,1,1.21,1.21,0,0,0
3/30/2024 14:00,2150,14,0,1,4.88,4.88,1,22.71,22.71,1,27.04,27.04,1,37.09,37.09,1,13.92,13.92,1,26.48,26.48,1,1.31,1.31,0,0,0
3/30/2024 15:00,2151,15,0,1,4.48,4.48,1,4,4,1,30.82,30.82,1,30.03,30.03,1,13.57,13.57,1,25.88,25.88,1,16.63,16.63,0,0,0
3/30/2024 16:00,2152,16,0,1,4.72,4.72,1,4.58,4.58,1,33.61,33.61,1,30.14,30.14,1,14.65,14.65,1,26.64,26.64,1,17.63,17.63,0,0,0
3/30/2024 17:00,2153,17,0,1,4.92,4.92,1,3.78,3.78,1,29.44,29.44,1,32.78,32.78,1,10.8,10.8,1,24.76,24.76,1,17.93,17.93,0,0,0
3/30/2024 18:00,2154,18,0,1,4.3,4.3,1,3.56,3.56,1,28.83,28.83,1,65.18,65.18,1,15.82,15.82,1,29.73,29.73,1,14.83,14.83,1,14.16,14.16
3/30/2024 19:00,2155,19,0,1,4.2,4.2,1,3.58,3.58,1,13.01,13.01,1,62.46,62.46,1,1.64,1.64,1,29.36,29.36,1,15.11,15.11,1,14.56,14.56
3/30/2024 20:00,2156,20,0,1,5.39,5.39,1,3.72,3.72,1,12.01,12.01,1,61.1,61.1,1,1.7,1.7,1,25.97,25.97,1,16.83,16.83,1,14.81,14.81
3/30/2024 21:00,2157,21,0,1,4.71,4.71,1,3.79,3.79,1,12.71,12.71,1,67.77,67.77,1,1.39,1.39,1,27.03,27.03,0,1.16,0,1,15.29,15.29
3/30/2024 22:00,2158,22,0,1,4.4,4.4,1,4.74,4.74,1,11.72,11.72,1,61.86,61.86,1,1.5,1.5,0,3.26,0,0,1.29,0,1,13.24,13.24
3/30/2024 23:00,2159,23,0,1,4.95,4.95,1,4.31,4.31,1,11.61,11.61,1,53.71,53.71,0,1.53,0,0,3.64,0,0,1.22,0,1,13.43,13.43
3/31/2024 0:00,2160,0,0,1,4.39,4.39,1,3.9,2.9,0,12.79,0,1,37.44,37.44,0,1.45,0,0,3.22,0,0,1.32,0,1,13.78,13.78
3/31/2024 1:00,2161,1,0,1,4.62,4.62,1,4.59,2.96,0,12.65,0,1,39.95,39.95,0,1.52,0,0,3.26,0,0,1.3,0,1,14.28,14.28
3/31/2024 2:00,2162,2,0,1,4.3,4.3,0,3.8,0,0,11.69,0,1,41.13,41.13,0,1.53,0,0,3.53,0,0,1.34,0,1,13.71,13.71
3/31/2024 3:00,2163,3,0,1,4.49,4.49,0,3.87,0,0,10.92,0,1,45.02,45.02,0,1.35,0,0,3.26,0,0,1.2,0,1,13.92,13.92
3/31/2024 4:00,2164,4,0,1,4.4,4.4,0,3.85,0,0,10.4,0,1,43.46,42.64,0,1.59,0,0,3.97,0,0,1.23,0,1,15.06,15.06
3/31/2024 5:00,2165,5,0,1,4.23,4.23,1,4.33,2.26,0,10.52,0,1,35.26,35.26,0,1.58,0,0,3.3,0,0,1.45,0,1,12.59,12.59
3/31/2024 6:00,2166,6,0,1,4.59,4.59,1,3.98,2.03,0,11.39,0,1,74.23,74.23,0,1.42,0,0,29.64,0,0,16.03,0,1,13.34,13.34
3/31/2024 7:00,2167,7,0,1,4.27,4.27,1,4.48,4.48,1,12.3,12.3,1,65.44,65.44,0,1.34,0,0,29.98,0,1,18.44,12.78,0,0,0
3/31/2024 8:00,2168,8,0,1,4.71,4.71,1,4.14,4.14,1,10.4,10.4,1,66.87,66.87,1,1.51,1.51,1,24.86,16.11,0,18.92,0,0,0,0
3/31/2024 9:00,2169,9,0,1,15.37,15.37,1,25.75,25.75,1,10.46,10.46,1,35.34,35.34,1,1.4,1.4,1,27.41,27.41,1,18.16,18.16,0,0,0
3/31/2024 10:00,2170,10,0,1,13.58,13.58,1,20.51,20.51,1,30.91,30.91,1,32.61,32.61,1,13.79,13.79,1,26.05,26.05,1,18.75,18.75,0,0,0
3/31/2024 11:00,2171,11,0,1,16.53,16.53,1,20.74,20.74,1,33.76,33.76,1,36.58,36.58,1,12.64,12.64,1,30.03,30.03,1,1.25,1.25,0,0,0
3/31/2024 12:00,2172,12,0,1,16.55,16.55,1,20.8,20.8,1,32.61,32.61,1,29.54,29.54,1,15.12,15.12,1,27.83,27.83,1,1.3,1.3,0,0,0
3/31/2024 13:00,2173,13,0,1,18.59,18.59,1,23.18,23.18,1,25.58,25.58,1,38.75,38.75,1,12.76,12.76,1,29.99,29.99,1,1.27,1.27,0,0,0
3/31/2024 14:00,2174,14,0,1,4.51,4.51,1,21.05,21.05,1,30.94,30.94,1,35.53,35.53,1,12.53,12.53,1,31.66,31.66,1,1.11,1.11,0,0,0
3/31/2024 15:00,2175,15,0,1,4.57,4.57,1,4.4,4.4,1,32.29,32.29,1,36.02,36.02,1,13.53,13.53,1,31.87,31.87,1,17.2,17.2,0,0,0
3/31/2024 16:00,2176,16,0,1,4.67,4.67,1,3.94,3.94,1,28.81,28.81,1,36.47,36.47,1,11.77,11.77,1,25.6,25.6,1,15.37,15.37,0,0,0
3/31/2024 17:00,2177,17,0,1,4.87,4.87,1,4.2,4.2,1,29.43,29.43,1,33.76,33.76,1,12.56,12.56,1,25.36,25.36,1,18.39,18.39,0,0,0
3/31/2024 18:00,2178,18,0,1,4.84,4.84,1,3.84,3.84,1,30.8,30.8,1,73.26,73.26,1,11.71,11.71,1,25.35,25.35,1,17.81,17.81,1,13.17,13.17
3/31/2024 19:00,2179,19,0,1,4.61,4.61,1,4.26,4.26,1,12.47,12.47,1,62.64,62.64,1,1.53,1.53,1,30.54,30.54,1,18.83,18.83,1,14.34,14.34
3/31/2024 20:00,2180,20,0,1,4.49,4.49,1,3.37,3.37,1,12.36,12.36,1,61.18,61.18,1,1.61,1.61,1,29.68,29.68,1,15.91,15.91,1,14.55,14.55
3/31/2024 21:00,2181,21,0,1,4.8,4.8,1,3.98,3.98,1,12.7,12.7,1,67.29,67.29,1,1.45,1.45,1,29.52,29.52,0,1.26,0,1,17.39,17.39
3/31/2024 22:00,2182,22,0,1,4.47,4.47,1,4.16,4.16,1,12.21,12.09,1,59.17,59.17,0,1.65,0,0,3.65,0,0,1.26,0,1,13.78,13.78
3/31/2024 23:00,2183,23,0,1,4.04,4.04,0,4.19,0,0,11.4,0,1,63.49,63.49,0,1.4,0,0,3.39,0,0,1.45,0,1,14.44,14.44
4/1/2024 0:00,2184,0,1,1,4.26,4.26,0,4.19,0,0,12.44,0,1,46.09,46.09,0,1.55,0,0,3.79,0,0,1.32,0,1,15.23,15.23
4/1/2024 1:00,2185,1,1,1,4.72,4.72,0,3.71,0,0,12.1,0,1,47.81,47.81,0,1.73,0,0,3.86,0,0,1.28,0,1,14.36,14.36
4/1/2024 2:00,2186,2,1,1,4.88,4.88,0,4.65,0,0,12.42,0,1,45.01,45.01,0,1.7,0,0,3.8,0,0,1.35,0,1,15.54,15.54
4/1/2024 3:00,2187,3,1,1,5.79,5.79,0,4.17,0,0,13.48,0,1,41.88,41.88,0,1.67,0,0,3.57,0,0,1.52,0,1,16.24,16.24
4/1/2024 4:00,2188,4,1,1,4.79,4.79,0,4.19,0,0,12.1,0,1,43.93,43.93,0,1.76,0,0,4.25,0,0,1.44,0,1,15.96,15.96
4/1/2024 5:00,2189,5,1,1,4.86,4.86,1,5.06,2.93,0,14,0,1,42.74,42.74,0,1.61,0,0,3.4,0,0,1.41,0,1,16.14,16.14
4/1/2024 6:00,2190,6,1,1,4.68,4.68,0,4.33,0,0,11.88,0,1,70.93,70.93,0,1.65,0,0,29.09,0,0,18.46,0,1,14.32,14.32
4/1/2024 7:00,2191,7,1,1,5.08,5.08,1,74.19,74.19,1,13.11,13.11,1,67.94,67.94,0,1.52,0,0,33.62,0,0,18.48,0,0,0,0
4/1/2024 8:00,2192,8,1,1,42.04,42.04,1,73.82,73.82,1,55.05,55.05,1,65.9,65.9,0,27.91,0,0,32.34,0,0,21.06,0,0,0,0
4/1/2024 9:00,2193,9,1,1,39.02,39.02,1,81.39,81.39,1,53.45,53.45,1,34.31,34.31,1,23.32,23.32,1,27.04,27.04,1,18.18,12.89,0,0,0
4/1/2024 10:00,2194,10,1,1,37.79,37.79,1,72.32,72.32,1,43.97,43.97,1,32.09,32.09,1,23.78,12.98,0,24.82,0,0,18.06,0,0,0,0
4/1/2024 11:00,2195,11,1,1,39.8,39.8,1,80.57,80.57,1,52.15,52.15,1,40.88,40.88,1,24.59,24.59,1,27.62,27.62,1,1.16,1.16,0,0,0
4/1/2024 12:00,2196,12,1,1,38.34,38.34,1,84.22,84.22,1,48.55,48.55,1,39.78,39.78,1,25.48,25.48,1,30.39,30.39,1,1.18,1.18,0,0,0
4/1/2024 13:00,2197,13,1,1,40.36,40.36,1,76.85,76.85,1,46.14,46.14,1,33.93,33.93,1,25.46,25.46,1,30.25,30.25,1,1.47,1.47,0,0,0
4/1/2024 14:00,2198,14,1,1,41.58,41.58,1,83.52,83.52,1,52.52,52.52,1,39.58,39.58,1,18.95,18.95,1,30.02,30.02,1,1.13,1.13,0,0,0
4/1/2024 15:00,2199,15,1,1,39.47,39.47,1,76.97,76.97,1,46.44,46.44,1,37.75,37.75,1,27.61,27.61,1,31.49,31.49,1,21.24,21.24,0,0,0
4/1/2024 16:00,2200,16,1,1,45.9,45.9,1,73.14,73.14,1,52.61,52.61,1,33.74,33.74,0,27.3,0,0,30.16,0,0,18.43,0,0,0,0
4/1/2024 17:00,2201,17,1,1,44.93,44.93,1,67.09,67.09,1,57.61,57.61,0,34.46,0,0,26.61,0,0,32.4,0,0,19.37,0,0,0,0
4/1/2024 18:00,2202,18,1,1,4.75,4.75,1,79.1,59.11,0,52.85,0,1,70.64,70.64,0,24.47,0,0,31.92,0,0,20.41,0,1,15.51,15.51
4/1/2024 19:00,2203,19,1,1,4.46,4.46,1,79.23,53.37,0,50.64,0,1,75.73,75.73,0,26.6,0,0,24.9,0,0,17.91,0,1,16.44,16.44
4/1/2024 20:00,2204,20,1,1,4.83,4.83,1,83.48,56.72,0,50.94,0,1,74.89,74.89,0,24.69,0,0,30.31,0,0,19.71,0,1,13.57,13.57
4/1/2024 21:00,2205,21,1,1,4.79,4.79,1,4.6,4.6,1,55.37,40.42,1,68.41,68.41,0,24.67,0,0,29.58,0,0,1.23,0,1,14.95,14.95
4/1/2024 22:00,2206,22,1,1,4.81,4.81,1,5.01,5.01,1,50.34,33.68,1,74.11,74.11,0,25.54,0,0,3.84,0,0,1.27,0,1,16.65,16.65
4/1/2024 23:00,2207,23,1,1,4.68,4.68,0,4.1,0,0,12.42,0,1,70.56,70.56,0,1.68,0,0,3.69,0,0,1.39,0,1,16.38,16.38
4/2/2024 0:00,2208,0,1,1,4.43,4.43,0,4.42,0,0,11.94,0,1,42.5,42.5,0,1.74,0,0,3.28,0,0,1.39,0,1,15.13,15.13
4/2/2024 1:00,2209,1,1,1,4.85,4.85,0,4.06,0,0,11.98,0,1,48.62,48.62,0,1.33,0,0,3.9,0,0,1.38,0,1,14.35,14.35
4/2/2024 2:00,2210,2,1,1,4.7,4.7,1,4.62,3.16,0,13.82,0,1,45.71,45.71,0,1.6,0,0,3.97,0,0,1.5,0,1,15.28,15.28
4/2/2024 3:00,2211,3,1,1,4.74,4.74,0,3.98,0,0,12.4,0,1,47,47,0,1.45,0,0,3.21,0,0,1.34,0,1,15.59,15.59
4/2/2024 4:00,2212,4,1,1,4.87,4.87,0,4.61,0,0,13.47,0,1,41.18,41.18,0,1.73,0,0,4.28,0,0,1.52,0,1,16.2,16.2
4/2/2024 5:00,2213,5,1,1,4.81,4.81,1,4.05,2.49,0,13.56,0,1,43.27,43.27,0,1.49,0,0,4.05,0,0,1.35,0,1,15.12,15.12
4/2/2024 6:00,2214,6,1,1,4.87,4.87,0,4.56,0,0,11.91,0,1,76.18,75.46,0,1.58,0,0,27.94,0,0,19.72,0,1,17.2,17.2
4/2/2024 7:00,2215,7,1,1,4.68,4.68,1,84.87,84.87,1,12.08,12.08,1,69.88,69.88,0,1.73,0,0,27.45,0,0,19.92,0,0,0,0
4/2/2024 8:00,2216,8,1,1,42.3,42.3,1,67.78,67.78,1,53.98,53.98,1,70.21,70.21,0,26.72,0,0,30.59,0,0,18.05,0,0,0,0
4/2/2024 9:00,2217,9,1,1,38.76,38.76,1,69.06,69.06,1,52.18,52.18,1,34.43,34.43,1,25.9,25.9,1,30.41,28.65,0,19.13,0,0,0,0
4/2/2024 10:00,2218,10,1,1,37.54,37.54,1,78.85,78.85,1,50.86,50.86,1,38.22,38.22,1,25.64,25.64,1,31.59,31.59,1,16.63,16.63,0,0,0
4/2/2024 11:00,2219,11,1,1,38.19,38.19,1,78.2,78.2,1,53.51,53.51,1,34.38,34.38,1,21.89,21.89,1,31.28,31.28,1,1.36,1.36,0,0,0
4/2/2024 12:00,2220,12,1,1,38.89,38.89,1,75.59,75.59,1,55.78,55.78,1,38.73,38.73,1,22.22,22.22,1,31.51,31.51,1,1.35,1.35,0,0,0
4/2/2024 13:00,2221,13,1,1,36.88,36.88,1,74.45,74.45,1,51.44,51.44,1,34.64,34.64,1,21.59,21.59,1,27.43,27.43,1,1.4,1.4,0,0,0
4/2/2024 14:00,2222,14,1,1,35.55,35.55,1,72.1,72.1,1,49.25,49.25,1,36.99,36.99,1,22.14,22.14,1,29.76,29.76,1,1.33,1.33,0,0,0
4/2/2024 15:00,2223,15,1,1,42.77,42.77,1,79.45,79.45,1,52.08,52.08,1,42.37,42.37,1,24.49,24.49,1,30.93,30.93,1,21.5,21.5,0,0,0
4/2/2024 16:00,2224,16,1,1,45.31,45.31,1,71.43,71.43,1,48.28,48.28,1,38.73,38.73,1,26.13,26.13,1,29.53,29.53,1,16.26,16.26,0,0,0
4/2/2024 17:00,2225,17,1,1,42.95,42.95,1,79.67,79.67,1,52.19,52.19,1,36.58,36.58,0,26.13,0,0,31.66,0,0,17.04,0,0,0,0
4/2/2024 18:00,2226,18,1,1,4.65,4.65,1,73.84,54.26,0,51.61,0,1,76.39,76.39,0,20.6,0,0,32.69,0,0,17.37,0,1,14.7,14.7
4/2/2024 19:00,2227,19,1,1,4.17,4.17,1,74.78,62.47,0,48.23,0,1,67.35,67.35,0,24.12,0,0,28.1,0,0,18.75,0,1,16.01,16.01
4/2/2024 20:00,2228,20,1,1,4.91,4.91,1,84.93,64.25,0,49.93,0,1,65.85,65.85,0,23.66,0,0,30.02,0,0,17.64,0,1,14.99,14.99
4/2/2024 21:00,2229,21,1,1,4.22,4.22,1,4.63,4.63,1,50.26,36.12,1,69.4,69.4,0,19.7,0,0,28.83,0,0,1.22,0,1,14.14,14.14
4/2/2024 22:00,2230,22,1,1,4.8,4.8,1,3.96,3.96,1,54.63,38.63,1,77.77,77.77,0,25.79,0,0,3.63,0,0,1.29,0,1,16,16
4/2/2024 23:00,2231,23,1,1,4.53,4.53,0,4,0,0,12,0,1,77.45,76.75,0,1.72,0,0,3.27,0,0,1.19,0,1,16.69,16.69
4/3/2024 0:00,2232,0,1,1,3.95,3.95,0,4.57,0,0,12.06,0,1,43.36,42.92,0,1.53,0,0,3.89,0,0,1.38,0,1,17.07,17.07
4/3/2024 1:00,2233,1,1,1,5.41,5.41,0,3.81,0,0,12.51,0,1,44.12,44.12,0,1.57,0,0,4.63,0,0,1.38,0,1,15.53,15.53
4/3/2024 2:00,2234,2,1,1,4.35,4.35,1,4.8,3.22,0,13.48,0,1,46.67,46.67,0,1.63,0,0,3.89,0,0,1.21,0,1,15.07,15.07
4/3/2024 3:00,2235,3,1,1,4.7,4.7,1,4.35,2.18,0,13.65,0,1,53.92,53.92,0,1.67,0,0,4.45,0,0,1.44,0,1,15.81,15.81
4/3/2024 4:00,2236,4,1,1,4.79,4.79,0,4.1,0,0,13.17,0,1,44.29,44.29,0,1.53,0,0,4.15,0,0,1.2,0,1,16.82,16.82
4/3/2024 5:00,2237,5,1,1,4.66,4.66,0,4.3,0,0,13.64,0,1,50.14,50.14,0,1.5,0,0,3.54,0,0,1.29,0,1,16.56,16.56
4/3/2024 6:00,2238,6,1,1,5.02,5.02,1,4.77,3.67,0,14.1,0,1,72.91,72.91,0,1.47,0,0,31.12,0,0,19.15,0,1,15.19,15.19
4/3/2024 7:00,2239,7,1,1,4.55,4.55,1,64.2,64.2,1,13.06,13.06,1,76.37,76.37,0,1.8,0,0,31.99,0,0,18.91,0,0,0,0
4/3/2024 8:00,2240,8,1,1,42.38,42.38,1,83.75,83.75,1,48.29,48.29,1,77.28,77.28,0,26.55,0,0,31.87,0,0,16.46,0,0,0,0
4/3/2024 9:00,2241,9,1,1,42.17,42.17,1,84.8,84.8,1,51.28,51.28,1,38.15,35.48,0,22.07,0,0,28.36,0,0,19.48,0,0,0,0
4/3/2024 10:00,2242,10,1,1,36.59,36.59,1,75.41,75.41,1,45.98,45.98,1,37.54,37.54,1,22.45,22.45,0,30.61,0,0,18.74,0,0,0,0
4/3/2024 11:00,2243,11,1,1,41.89,41.89,1,76.96,76.96,1,53.23,53.23,1,37,37,1,22.14,22.14,1,34.13,34.13,1,1.55,1.55,0,0,0
4/3/2024 12:00,2244,12,1,1,37.65,37.65,1,78.24,78.24,1,49.57,49.57,1,38.68,38.68,1,21.31,21.31,1,26.36,26.36,1,1.41,1.41,0,0,0
4/3/2024 13:00,2245,13,1,1,37.28,37.28,1,81.94,81.94,1,52.06,52.06,1,41.2,41.2,1,27.96,27.96,1,32.59,32.59,1,1.5,1.5,0,0,0
4/3/2024 14:00,2246,14,1,1,42.07,42.07,1,72.88,72.88,1,51.25,51.25,1,41.61,41.61,1,22.77,22.77,1,32.94,32.94,1,1.24,1.24,0,0,0
4/3/2024 15:00,2247,15,1,1,39.78,39.78,1,77.31,77.31,1,50.02,50.02,1,41.27,41.27,1,25.66,25.66,1,25.97,25.97,1,16.44,16.44,0,0,0
4/3/2024 16:00,2248,16,1,1,42.35,42.35,1,76.78,76.78,1,52.53,52.53,1,36.22,36.22,0,23.53,0,0,28.59,0,0,20.81,0,0,0,0
4/3/2024 17:00,2249,17,1,1,42.37,42.37,1,81.6,81.6,1,51.08,51.08,1,35.91,35.91,0,23.76,0,0,29.43,0,0,19.34,0,0,0,0
4/3/2024 18:00,2250,18,1,1,4.28,4.28,1,93.97,63.21,0,49,0,1,66.75,66.75,0,23.63,0,0,32.21,0,0,21.56,0,1,15.76,15.76
4/3/2024 19:00,2251,19,1,1,5.12,5.12,1,72.86,57.81,0,47.07,0,1,72.37,72.37,0,24.9,0,0,30.12,0,0,20.5,0,1,14.69,14.69
4/3/2024 20:00,2252,20,1,1,4.95,4.95,1,77.89,52.61,0,53.07,0,1,76.82,76.82,0,23.83,0,0,28.77,0,0,20.42,0,1,15.62,15.62
4/3/2024 21:00,2253,21,1,1,4.61,4.61,1,4.04,4.04,1,46.62,29.72,1,68.26,68.26,0,25.63,0,0,30.29,0,0,1.39,0,1,16.9,16.9
4/3/2024 22:00,2254,22,1,1,4.78,4.78,1,4.13,4.13,1,59.01,42.11,1,70.44,70.44,0,26.42,0,0,3.89,0,0,1.25,0,1,16.9,16.9
4/3/2024 23:00,2255,23,1,1,5.14,5.14,0,3.93,0,0,14.23,0,1,75.19,75.19,0,1.53,0,0,3.71,0,0,1.24,0,1,17.19,17.19
4/4/2024 0:00,2256,0,1,1,4.71,4.71,0,3.77,0,0,11.26,0,1,43.99,43.99,0,1.64,0,0,4.25,0,0,1.13,0,1,14.71,14.71
4/4/2024 1:00,2257,1,1,1,5.66,5.66,0,4.71,0,0,13.55,0,1,44.46,44.46,0,1.4,0,0,3.77,0,0,1.29,0,1,16.08,16.08
4/4/2024 2:00,2258,2,1,1,5.41,5.41,1,4.42,4.42,0,14.07,0,1,49.18,49.18,0,1.55,0,0,3.99,0,0,1.34,0,1,13.24,13.24
4/4/2024 3:00,2259,3,1,1,4.88,4.88,0,4.33,0,0,12.3,0,1,45.24,45.24,0,1.61,0,0,3.44,0,0,1.33,0,1,15.69,15.69
4/4/2024 4:00,2260,4,1,1,4.75,4.75,0,4,0,0,13.26,0,1,42.55,42.25,0,1.59,0,0,3.87,0,0,1.35,0,1,17.56,17.56
4/4/2024 5:00,2261,5,1,1,4.77,4.77,1,4.27,3.24,0,12.77,0,1,45.5,45.5,0,1.6,0,0,3.61,0,0,1.11,0,1,13.81,13.81
4/4/2024 6:00,2262,6,1,1,4.61,4.61,1,3.9,3.23,0,13.6,0,1,73.97,73.97,0,1.68,0,0,28.88,0,0,19.11,0,1,14.27,14.27
4/4/2024 7:00,2263,7,1,1,4.89,4.89,1,77.23,77.23,1,12.44,12.44,1,84,84,0,1.71,0,0,33.81,0,0,21.11,0,0,0,0
4/4/2024 8:00,2264,8,1,1,43.38,43.38,1,79.47,79.47,1,55.79,55.79,1,80.18,80.18,0,20.07,0,0,28.51,0,0,17.61,0,0,0,0
4/4/2024 9:00,2265,9,1,1,36.68,36.68,1,74.04,74.04,1,51.01,51.01,1,47.23,47.23,1,24.54,13.21,0,28.86,0,0,16.65,0,0,0,0
4/4/2024 10:00,2266,10,1,1,43.23,43.23,1,72.71,72.71,1,50.29,50.29,1,34.42,34.42,1,23.58,23.58,1,25.94,25.94,1,16.44,12.15,0,0,0
4/4/2024 11:00,2267,11,1,1,44.19,44.19,1,74.35,74.35,1,54.28,54.28,1,41.81,41.81,1,23.26,23.26,1,27.97,27.97,1,1.28,1.28,0,0,0
4/4/2024 12:00,2268,12,1,1,43,43,1,82.45,82.45,1,55.32,55.32,1,42.3,42.3,1,26.89,26.89,0,26.01,0,1,1.3,1.3,0,0,0
4/4/2024 13:00,2269,13,1,1,40.69,40.69,1,78.65,78.65,1,41.96,41.96,1,37.72,37.72,1,20.79,20.79,1,32.94,32.94,1,1.36,1.36,0,0,0
4/4/2024 14:00,2270,14,1,1,42.86,42.86,1,67.45,67.45,1,39.61,39.61,1,36.44,36.44,1,24.08,24.08,1,30.99,30.99,1,1.43,1.43,0,0,0
4/4/2024 15:00,2271,15,1,1,45.39,45.39,1,81.88,81.88,1,53.01,53.01,1,39.84,39.84,1,26.97,26.97,1,32.04,32.04,1,17.35,17.35,0,0,0
4/4/2024 16:00,2272,16,1,1,40.93,40.93,1,80.76,80.76,1,48.87,48.87,1,36.64,36.64,0,24.33,0,0,31.22,0,0,18.03,0,0,0,0
