timestamp,hour,hour_of_day,is_weekday,LP1_powered,LP1_demand_kw,LP1_effective_kw,LP2_powered,LP2_demand_kw,LP2_effective_kw,LP3_powered,LP3_demand_kw,LP3_effective_kw,LP4_powered,LP4_demand_kw,LP4_effective_kw,LP5_powered,LP5_demand_kw,LP5_effective_kw,LP6_powered,LP6_demand_kw,LP6_effective_kw,LP7_powered,LP7_demand_kw,LP7_effective_kw,LP8_powered,LP8_demand_kw,LP8_effective_kw
2024-02-08 14:00:00,926,14,1,1,46.45,46.45,1,83.17,83.17,1,59.07,59.07,1,40.88,40.88,1,25.09,25.09,0,29.34,0.0,1,1.41,1.41,0,0.0,0.0
2024-02-08 15:00:00,927,15,1,1,50.74,50.74,1,77.79,74.41,0,50.84,0.0,0,39.41,0.0,0,24.93,0.0,0,33.19,0.0,0,21.28,0.0,0,0.0,0.0
2024-02-08 16:00:00,928,16,1,1,37.77,37.77,1,84.8,84.8,0,57.4,0.0,0,41.69,0.0,1,24.91,24.91,0,30.54,0.0,0,19.58,0.0,0,0.0,0.0
2024-02-08 17:00:00,929,17,1,1,43.83,43.83,0,90.65,0.0,1,43.58,36.99,0,38.2,0.0,0,29.98,0.0,0,32.06,0.0,0,19.41,0.0,0,0.0,0.0
2024-02-08 18:00:00,930,18,1,1,4.38,4.38,1,74.35,66.29,0,52.03,0.0,1,64.7,64.7,0,24.42,0.0,0,31.85,0.0,0,20.78,0.0,1,14.63,14.63
2024-02-08 19:00:00,931,19,1,1,4.87,4.87,0,78.1,0.0,1,48.11,48.11,1,69.2,69.2,0,29.6,0.0,0,28.45,0.0,0,22.54,0.0,1,14.27,14.27
2024-02-08 20:00:00,932,20,1,1,5.99,5.99,0,80.57,0.0,1,52.93,52.93,1,69.55,69.55,0,27.15,0.0,0,36.13,0.0,0,19.0,0.0,1,13.74,13.74
2024-02-08 21:00:00,933,21,1,1,5.27,5.27,1,4.77,4.77,1,47.5,47.5,1,68.88,68.88,0,23.15,0.0,0,29.36,0.0,0,1.46,0.0,1,15.58,15.58
2024-02-08 22:00:00,934,22,1,1,5.48,5.48,1,4.53,4.53,1,54.29,51.86,1,71.67,71.67,0,23.44,0.0,0,4.55,0.0,0,1.38,0.0,1,16.47,16.47
2024-02-08 23:00:00,935,23,1,1,5.29,5.29,1,4.47,4.47,1,14.05,14.05,1,79.41,79.41,0,1.72,0.0,0,4.12,0.0,0,1.3,0.0,1,14.8,14.8
2024-02-09 00:00:00,936,0,1,1,5.26,5.26,1,3.95,3.95,1,12.84,12.84,1,42.16,42.16,0,1.71,0.0,0,4.04,0.0,0,1.41,0.0,1,16.81,16.81
2024-02-09 01:00:00,937,1,1,1,4.87,4.87,1,4.1,4.1,1,13.2,13.2,1,50.75,50.75,0,1.64,0.0,0,3.48,0.0,0,1.48,0.0,1,15.86,15.86
2024-02-09 02:00:00,938,2,1,1,4.79,4.79,1,4.58,4.58,1,13.78,13.78,1,42.58,42.58,0,1.62,0.0,0,4.06,0.0,0,1.32,0.0,1,16.07,16.07
2024-02-09 03:00:00,939,3,1,1,4.86,4.86,1,4.33,4.33,1,13.49,13.49,1,45.95,45.95,0,1.9,0.0,0,3.92,0.0,0,1.54,0.0,1,16.86,16.86
2024-02-09 04:00:00,940,4,1,1,3.97,3.97,1,4.39,4.39,1,15.0,15.0,1,47.26,47.26,0,1.71,0.0,0,3.88,0.0,0,1.37,0.0,1,16.08,16.08
2024-02-09 05:00:00,941,5,1,1,5.04,5.04,1,4.49,4.49,1,12.8,12.8,1,46.26,46.26,0,1.76,0.0,0,3.54,0.0,0,1.36,0.0,1,14.54,14.54
2024-02-09 06:00:00,942,6,1,1,5.18,5.18,1,5.36,5.36,1,14.12,14.12,1,78.78,78.78,0,1.71,0.0,1,33.81,28.49,0,20.93,0.0,1,18.07,18.07
2024-02-09 07:00:00,943,7,1,1,4.83,4.83,0,78.02,0.0,1,13.82,13.82,0,74.39,0.0,0,1.7,0.0,1,33.93,33.93,0,20.17,0.0,0,0.0,0.0
2024-02-09 08:00:00,944,8,1,1,42.71,42.71,0,90.27,0.0,0,47.28,0.0,0,74.1,0.0,1,29.77,29.77,0,27.27,0.0,0,18.59,0.0,0,0.0,0.0
2024-02-09 09:00:00,945,9,1,1,44.98,44.98,1,89.79,89.79,1,54.55,54.55,1,31.99,27.53,0,26.56,0.0,0,30.08,0.0,0,17.68,0.0,0,0.0,0.0
2024-02-09 10:00:00,946,10,1,1,46.22,46.22,1,86.48,86.48,1,53.79,53.79,1,40.76,40.76,1,30.73,30.73,0,30.87,0.0,0,22.46,0.0,0,0.0,0.0
2024-02-09 11:00:00,947,11,1,1,39.03,39.03,1,75.74,75.74,1,52.03,52.03,0,45.43,0.0,0,26.97,0.0,0,32.46,0.0,1,1.43,1.43,0,0.0,0.0
2024-02-09 12:00:00,948,12,1,1,40.42,40.42,1,82.14,82.14,1,61.86,61.86,1,37.94,37.94,1,24.07,24.07,1,31.96,31.96,1,1.62,1.62,0,0.0,0.0
2024-02-09 13:00:00,949,13,1,1,45.77,45.77,1,78.71,78.71,1,59.74,59.74,1,41.58,41.58,0,27.92,0.0,0,31.42,0.0,1,1.36,1.36,0,0.0,0.0
2024-02-09 14:00:00,950,14,1,1,45.2,45.2,1,94.35,94.35,1,50.86,50.86,1,36.89,36.89,1,25.24,25.24,1,32.83,32.16,0,1.45,0.0,0,0.0,0.0
2024-02-09 15:00:00,951,15,1,1,47.81,47.81,1,83.92,83.92,0,56.92,0.0,0,42.61,0.0,0,28.49,0.0,0,36.32,0.0,0,17.8,0.0,0,0.0,0.0
2024-02-09 16:00:00,952,16,1,1,47.66,47.66,1,79.87,79.87,0,57.39,0.0,0,41.14,0.0,1,24.02,24.02,0,30.85,0.0,0,18.16,0.0,0,0.0,0.0
2024-02-09 17:00:00,953,17,1,1,51.5,51.5,0,92.85,0.0,0,54.8,0.0,0,38.34,0.0,0,22.17,0.0,0,34.21,0.0,0,19.07,0.0,0,0.0,0.0
2024-02-09 18:00:00,954,18,1,1,4.96,4.96,0,78.96,0.0,1,49.41,49.41,1,72.45,72.45,0,25.6,0.0,0,36.03,0.0,0,22.38,0.0,1,16.25,16.25
2024-02-09 19:00:00,955,19,1,1,5.72,5.72,0,84.84,0.0,1,50.04,50.04,1,78.92,78.92,0,28.37,0.0,0,35.46,0.0,0,20.12,0.0,1,14.27,14.27
2024-02-09 20:00:00,956,20,1,1,4.7,4.7,0,85.82,0.0,1,56.46,54.16,1,75.29,75.29,0,24.11,0.0,0,33.26,0.0,0,21.47,0.0,1,15.85,15.85
2024-02-09 21:00:00,957,21,1,1,6.05,6.05,1,4.64,4.64,1,56.36,55.62,1,67.65,67.65,0,26.57,0.0,0,33.25,0.0,0,1.64,0.0,1,16.04,16.04
2024-02-09 22:00:00,958,22,1,1,5.26,5.26,1,4.48,4.48,1,52.93,52.93,1,65.87,65.87,0,24.02,0.0,0,4.09,0.0,0,1.52,0.0,1,16.55,16.55
2024-02-09 23:00:00,959,23,1,1,5.3,5.3,1,4.82,4.82,1,14.97,14.97,1,78.58,78.58,0,1.82,0.0,0,4.48,0.0,0,1.51,0.0,1,17.33,17.33
2024-02-10 00:00:00,960,0,0,1,5.48,5.48,1,4.29,4.29,1,15.16,15.16,1,44.5,44.5,0,1.64,0.0,0,3.83,0.0,0,1.43,0.0,1,17.16,17.16
2024-02-10 01:00:00,961,1,0,1,4.53,4.53,1,4.92,4.92,1,15.15,15.15,1,47.53,47.53,0,1.73,0.0,0,3.83,0.0,0,1.57,0.0,1,17.31,17.31
2024-02-10 02:00:00,962,2,0,1,4.64,4.64,1,4.41,4.41,1,15.15,15.15,1,49.63,49.63,0,1.65,0.0,0,3.74,0.0,0,1.45,0.0,1,16.55,16.55
2024-02-10 03:00:00,963,3,0,1,5.13,5.13,1,5.0,5.0,1,13.52,13.52,1,42.84,42.84,0,1.59,0.0,0,4.72,0.0,0,1.54,0.0,1,16.27,16.27
2024-02-10 04:00:00,964,4,0,1,5.22,5.22,1,4.89,4.89,1,12.1,12.1,1,43.55,43.55,0,1.43,0.0,0,4.43,0.0,0,1.37,0.0,1,15.22,15.22
2024-02-10 05:00:00,965,5,0,1,5.92,5.92,1,4.71,4.71,1,13.19,13.19,1,53.55,53.55,0,1.52,0.0,0,3.76,0.0,0,1.49,0.0,1,13.53,13.53
2024-02-10 06:00:00,966,6,0,1,4.69,4.69,1,4.48,4.48,1,13.42,13.42,1,72.57,72.57,0,1.66,0.0,1,28.55,28.55,0,20.43,0.0,1,16.25,16.25
2024-02-10 07:00:00,967,7,0,1,5.7,5.7,1,4.91,4.91,1,12.86,12.86,0,81.16,0.0,0,1.75,0.0,1,31.1,31.1,1,19.24,19.24,0,0.0,0.0
2024-02-10 08:00:00,968,8,0,1,4.97,4.97,1,4.72,4.72,1,13.13,13.13,1,90.1,90.1,1,1.94,1.94,1,31.78,31.78,1,17.53,17.53,0,0.0,0.0
2024-02-10 09:00:00,969,9,0,1,17.38,17.38,1,20.11,20.11,1,12.29,12.29,0,40.25,0.0,1,1.62,1.62,0,32.24,0.0,1,20.26,20.26,0,0.0,0.0
2024-02-10 10:00:00,970,10,0,1,17.54,17.54,1,25.31,25.31,1,35.79,35.79,1,36.77,36.77,1,14.46,14.46,1,27.71,27.71,1,20.47,20.47,0,0.0,0.0
2024-02-10 11:00:00,971,11,0,1,17.34,17.34,1,27.45,27.45,1,38.27,38.27,1,39.9,39.9,1,13.62,13.62,1,29.73,29.73,1,1.3,1.3,0,0.0,0.0
2024-02-10 12:00:00,972,12,0,1,18.47,18.47,1,27.69,27.69,1,40.31,40.31,1,38.9,38.9,1,16.28,16.28,1,34.67,34.67,1,1.43,1.43,0,0.0,0.0
2024-02-10 13:00:00,973,13,0,1,17.21,17.21,1,28.62,28.62,1,34.53,34.53,1,39.71,39.71,1,15.93,15.93,1,33.15,33.15,1,1.44,1.44,0,0.0,0.0
2024-02-10 14:00:00,974,14,0,1,4.51,4.51,1,30.44,30.44,1,33.39,33.39,1,41.76,41.76,1,15.78,15.78,1,29.83,29.83,1,1.54,1.54,0,0.0,0.0
2024-02-10 15:00:00,975,15,0,1,4.97,4.97,1,4.73,4.73,1,33.75,33.75,1,42.13,42.13,1,15.65,15.65,1,34.04,34.04,1,20.24,20.24,0,0.0,0.0
2024-02-10 16:00:00,976,16,0,1,5.26,5.26,1,3.76,3.76,1,37.54,37.54,1,33.16,33.16,1,14.78,14.78,1,34.07,34.07,1,20.86,20.86,0,0.0,0.0
2024-02-10 17:00:00,977,17,0,1,4.51,4.51,1,4.59,4.59,1,37.5,37.5,1,43.26,43.26,1,16.89,16.89,1,37.22,37.22,0,19.52,0.0,0,0.0,0.0
2024-02-10 18:00:00,978,18,0,1,5.31,5.31,1,4.95,4.95,1,33.2,33.2,1,76.69,76.69,1,14.29,14.29,0,31.05,0.0,0,19.26,0.0,1,13.55,13.55
2024-02-10 19:00:00,979,19,0,1,5.56,5.56,1,4.55,4.55,1,14.85,14.85,1,71.6,71.6,1,1.63,1.63,1,29.89,29.89,0,19.54,0.0,1,14.07,14.07
2024-02-10 20:00:00,980,20,0,1,5.68,5.68,1,4.59,4.59,1,13.72,13.72,1,79.45,79.45,1,1.56,1.56,1,31.22,29.37,0,19.04,0.0,1,15.64,15.64
2024-02-10 21:00:00,981,21,0,1,5.22,5.22,1,4.34,4.34,1,12.75,12.75,1,68.74,68.74,1,1.68,1.68,1,33.94,33.94,0,1.38,0.0,1,18.03,18.03
2024-02-10 22:00:00,982,22,0,1,4.35,4.35,1,4.86,4.86,1,13.37,13.37,1,69.02,69.02,1,1.59,1.59,0,3.55,0.0,0,1.47,0.0,1,14.77,14.77
2024-02-10 23:00:00,983,23,0,1,5.34,5.34,1,4.39,4.39,1,15.39,15.39,1,81.4,81.4,0,1.61,0.0,0,3.95,0.0,0,1.47,0.0,1,17.07,17.07
2024-02-11 00:00:00,984,0,0,1,5.47,5.47,1,4.73,4.73,1,14.32,14.32,1,47.65,47.65,0,1.53,0.0,0,3.96,0.0,0,1.46,0.0,1,15.42,15.42
2024-02-11 01:00:00,985,1,0,1,4.8,4.8,1,4.67,4.67,1,12.99,12.99,1,53.34,53.34,0,1.56,0.0,0,4.37,0.0,0,1.45,0.0,1,15.82,15.82
2024-02-11 02:00:00,986,2,0,1,5.05,5.05,1,4.53,4.53,1,14.56,14.56,1,44.8,44.8,0,1.47,0.0,0,3.78,0.0,0,1.56,0.0,1,14.58,14.58
2024-02-11 03:00:00,987,3,0,1,5.27,5.27,1,4.69,4.69,1,14.32,14.32,1,48.5,48.5,0,1.74,0.0,0,3.9,0.0,0,1.56,0.0,1,16.56,16.56
2024-02-11 04:00:00,988,4,0,1,5.8,5.8,1,4.59,4.59,1,13.21,13.21,1,48.87,48.87,0,1.58,0.0,0,4.11,0.0,0,1.43,0.0,1,16.81,16.81
2024-02-11 05:00:00,989,5,0,1,4.97,4.97,1,4.98,4.98,1,12.73,12.73,1,48.94,48.94,0,1.91,0.0,0,3.76,0.0,0,1.59,0.0,1,13.9,13.9
2024-02-11 06:00:00,990,6,0,1,5.44,5.44,1,4.76,4.76,1,12.34,12.34,1,78.77,78.77,0,1.82,0.0,1,29.58,29.58,0,22.0,0.0,1,15.0,15.0
2024-02-11 07:00:00,991,7,0,1,5.21,5.21,1,4.89,4.89,1,11.76,11.76,1,77.8,63.19,0,1.7,0.0,0,36.33,0.0,0,19.99,0.0,0,0.0,0.0
2024-02-11 08:00:00,992,8,0,1,5.16,5.16,1,4.24,4.24,1,12.83,12.83,1,75.16,75.16,1,1.77,1.77,1,33.01,33.01,0,18.78,0.0,0,0.0,0.0
2024-02-11 09:00:00,993,9,0,1,19.67,19.67,1,25.29,25.29,1,13.35,13.35,1,33.36,33.36,1,1.81,1.81,1,34.67,34.67,1,19.18,19.18,0,0.0,0.0
2024-02-11 10:00:00,994,10,0,1,16.59,16.59,1,27.22,27.22,1,37.27,37.27,1,42.23,42.23,1,14.63,14.63,1,33.43,33.43,1,19.89,19.89,0,0.0,0.0
2024-02-11 11:00:00,995,11,0,1,18.1,18.1,1,28.71,28.71,1,36.09,36.09,1,32.0,32.0,1,14.99,14.99,1,31.3,31.3,1,1.38,1.38,0,0.0,0.0
2024-02-11 12:00:00,996,12,0,1,17.81,17.81,1,28.24,28.24,1,34.39,34.39,1,35.6,35.6,1,16.55,16.55,1,30.07,30.07,1,1.3,1.3,0,0.0,0.0
2024-02-11 13:00:00,997,13,0,1,15.63,15.63,1,25.46,25.46,1,28.78,28.78,1,37.27,37.27,1,16.63,16.63,1,30.17,30.17,1,1.29,1.29,0,0.0,0.0
2024-02-11 14:00:00,998,14,0,1,5.58,5.58,1,28.78,28.78,1,34.65,34.65,1,42.35,42.35,1,14.29,14.29,1,29.74,29.74,1,1.36,1.36,0,0.0,0.0
2024-02-11 15:00:00,999,15,0,1,5.42,5.42,1,4.29,4.29,1,29.4,29.4,1,38.8,38.8,1,18.03,18.03,1,29.75,29.75,1,18.83,18.83,0,0.0,0.0
2024-02-11 16:00:00,1000,16,0,1,5.09,5.09,1,4.76,4.76,1,36.22,36.22,1,45.42,45.42,1,13.59,13.59,1,29.63,29.63,1,16.76,16.76,0,0.0,0.0
2024-02-11 17:00:00,1001,17,0,1,4.97,4.97,1,4.62,4.62,1,36.3,36.3,1,35.12,35.12,1,12.45,12.45,1,33.57,33.57,1,21.08,21.08,0,0.0,0.0
2024-02-11 18:00:00,1002,18,0,1,5.08,5.08,1,4.43,4.43,1,33.99,33.99,1,68.44,68.44,1,17.33,17.33,1,29.17,29.17,1,21.39,21.39,1,16.2,16.2
2024-02-11 19:00:00,1003,19,0,1,5.37,5.37,1,4.32,4.32,1,14.43,14.43,1,61.53,61.53,1,1.79,1.79,1,35.12,35.12,0,20.69,0.0,1,16.38,16.38
2024-02-11 20:00:00,1004,20,0,1,5.1,5.1,1,4.56,4.56,1,14.64,14.64,1,68.16,68.16,1,1.72,1.72,1,33.5,33.5,0,16.42,0.0,1,15.13,15.13
2024-02-11 21:00:00,1005,21,0,1,4.81,4.81,1,4.54,4.54,1,13.66,13.66,1,71.25,71.25,1,1.8,1.8,1,33.3,33.3,0,1.39,0.0,1,17.17,17.17
2024-02-11 22:00:00,1006,22,0,1,4.87,4.87,1,4.14,4.14,1,13.39,13.39,1,83.84,83.84,1,1.6,1.6,0,4.02,0.0,0,1.46,0.0,1,16.32,16.32
2024-02-11 23:00:00,1007,23,0,1,5.07,5.07,1,4.73,4.73,1,12.1,12.1,1,81.32,81.32,0,1.46,0.0,0,4.08,0.0,0,1.55,0.0,1,15.94,15.94
2024-02-12 00:00:00,1008,0,1,1,4.7,4.7,1,4.93,4.93,1,13.16,13.16,1,48.3,48.3,0,1.63,0.0,0,3.82,0.0,0,1.66,0.0,1,17.42,17.42
2024-02-12 01:00:00,1009,1,1,1,5.21,5.21,1,4.82,4.82,1,12.46,12.46,1,46.22,46.22,0,1.6,0.0,0,3.68,0.0,0,1.41,0.0,1,15.62,15.62
2024-02-12 02:00:00,1010,2,1,1,4.76,4.76,1,4.63,4.63,1,12.45,12.45,1,50.3,50.3,0,1.56,0.0,0,3.81,0.0,0,1.43,0.0,1,17.22,17.22
2024-02-12 03:00:00,1011,3,1,1,4.69,4.69,1,4.35,4.35,1,12.75,12.75,1,52.22,52.22,0,1.61,0.0,0,3.54,0.0,0,1.47,0.0,1,15.34,15.34
2024-02-12 04:00:00,1012,4,1,1,6.38,6.38,1,4.56,4.56,1,11.42,11.42,1,44.94,44.94,0,1.61,0.0,0,4.09,0.0,0,1.34,0.0,1,14.61,14.61
2024-02-12 05:00:00,1013,5,1,1,5.87,5.87,1,4.47,4.47,1,14.6,14.6,1,45.32,45.32,0,1.63,0.0,0,3.63,0.0,0,1.32,0.0,1,16.05,16.05
2024-02-12 06:00:00,1014,6,1,1,5.14,5.14,1,4.56,4.56,1,13.78,13.78,1,72.45,72.45,0,1.74,0.0,1,33.25,33.25,0,21.15,0.0,1,13.43,13.43
2024-02-12 07:00:00,1015,7,1,1,5.42,5.42,0,87.34,0.0,1,14.8,14.8,0,64.63,0.0,0,1.77,0.0,1,33.32,33.32,0,20.82,0.0,0,0.0,0.0
2024-02-12 08:00:00,1016,8,1,1,46.69,46.69,1,80.55,80.55,0,57.64,0.0,0,82.32,0.0,0,26.0,0.0,0,32.25,0.0,0,19.43,0.0,0,0.0,0.0
2024-02-12 09:00:00,1017,9,1,1,42.9,42.9,1,69.31,69.31,1,56.33,56.33,1,37.65,37.65,1,20.23,20.23,0,30.32,0.0,0,17.27,0.0,0,0.0,0.0
2024-02-12 10:00:00,1018,10,1,1,44.14,44.14,1,86.45,86.45,0,57.61,0.0,1,38.58,31.33,0,23.32,0.0,0,29.46,0.0,0,16.37,0.0,0,0.0,0.0
2024-02-12 11:00:00,1019,11,1,1,42.26,42.26,1,83.83,83.83,1,54.82,54.82,1,44.1,44.1,1,23.35,23.35,1,29.76,29.76,1,1.4,1.4,0,0.0,0.0
2024-02-12 12:00:00,1020,12,1,1,47.5,47.5,1,82.23,82.23,1,59.82,59.82,0,37.79,0.0,1,27.82,22.7,0,29.26,0.0,0,1.41,0.0,0,0.0,0.0
2024-02-12 13:00:00,1021,13,1,1,47.55,47.55,1,73.62,73.62,1,51.96,51.96,1,43.5,43.5,1,23.67,23.67,1,31.57,31.57,1,1.38,1.38,0,0.0,0.0
2024-02-12 14:00:00,1022,14,1,1,48.56,48.56,1,75.84,75.84,1,54.08,54.08,0,33.97,0.0,0,21.54,0.0,0,31.32,0.0,1,1.51,1.51,0,0.0,0.0
2024-02-12 15:00:00,1023,15,1,1,44.08,44.08,1,76.6,76.6,1,52.96,52.96,1,41.27,41.27,0,26.79,0.0,0,36.42,0.0,0,20.09,0.0,0,0.0,0.0
2024-02-12 16:00:00,1024,16,1,1,50.65,50.65,1,77.46,77.46,0,62.91,0.0,0,38.09,0.0,0,25.58,0.0,0,36.29,0.0,1,16.63,16.63,0,0.0,0.0
2024-02-12 17:00:00,1025,17,1,1,42.9,41.28,0,78.07,0.0,0,51.43,0.0,0,34.51,0.0,0,30.5,0.0,0,35.46,0.0,0,22.91,0.0,0,0.0,0.0
2024-02-12 18:00:00,1026,18,1,1,5.91,5.91,1,73.57,60.26,0,59.75,0.0,1,68.23,68.23,0,22.59,0.0,0,31.09,0.0,0,15.78,0.0,1,15.6,15.6
2024-02-12 19:00:00,1027,19,1,1,4.89,4.89,0,95.24,0.0,1,48.26,48.26,1,75.89,75.89,0,24.95,0.0,0,28.02,0.0,0,18.88,0.0,1,17.22,17.22
2024-02-12 20:00:00,1028,20,1,1,4.55,4.55,0,91.02,0.0,1,54.6,54.6,1,69.28,69.28,0,23.28,0.0,0,32.06,0.0,0,18.17,0.0,1,17.01,17.01
2024-02-12 21:00:00,1029,21,1,1,5.9,5.9,1,4.61,4.61,1,53.38,47.27,1,77.34,77.34,0,23.29,0.0,0,30.97,0.0,0,1.47,0.0,1,14.87,14.87
2024-02-12 22:00:00,1030,22,1,1,5.35,5.35,1,4.5,4.5,1,49.74,49.74,1,70.57,70.57,0,23.72,0.0,0,3.96,0.0,0,1.27,0.0,1,14.26,14.26
2024-02-12 23:00:00,1031,23,1,1,5.29,5.29,1,5.17,5.17,1,12.82,12.82,1,65.32,65.32,0,1.54,0.0,0,4.09,0.0,0,1.49,0.0,1,15.91,15.91
2024-02-13 00:00:00,1032,0,1,1,4.93,4.93,1,5.1,5.1,1,14.09,14.09,1,51.07,51.07,0,1.72,0.0,0,4.17,0.0,0,1.38,0.0,1,15.48,15.48
2024-02-13 01:00:00,1033,1,1,1,4.73,4.73,1,4.25,4.25,1,13.18,13.18,1,48.51,48.51,0,1.7,0.0,0,3.39,0.0,0,1.49,0.0,1,15.56,15.56
2024-02-13 02:00:00,1034,2,1,1,4.77,4.77,1,4.6,4.6,1,12.5,12.5,1,40.56,40.56,0,1.69,0.0,0,4.36,0.0,0,1.14,0.0,1,15.72,15.72
2024-02-13 03:00:00,1035,3,1,1,5.13,5.13,1,4.45,4.45,1,14.51,14.51,1,49.87,49.87,0,1.86,0.0,0,4.25,0.0,0,1.39,0.0,1,15.78,15.78
2024-02-13 04:00:00,1036,4,1,1,5.02,5.02,1,4.42,4.42,1,13.52,13.52,1,47.86,47.86,0,1.77,0.0,0,3.77,0.0,0,1.49,0.0,1,17.33,17.33
2024-02-13 05:00:00,1037,5,1,1,4.29,4.29,1,4.45,4.45,1,13.9,13.9,1,45.76,45.76,0,1.81,0.0,0,4.23,0.0,0,1.28,0.0,1,17.23,17.23
2024-02-13 06:00:00,1038,6,1,1,5.77,5.77,1,4.48,4.48,1,14.73,14.73,1,72.69,72.69,0,1.71,0.0,1,30.96,30.96,0,20.24,0.0,1,15.52,15.52
2024-02-13 07:00:00,1039,7,1,1,4.91,4.91,1,82.62,71.5,0,15.22,0.0,0,83.09,0.0,0,1.73,0.0,0,31.69,0.0,0,20.19,0.0,0,0.0,0.0
2024-02-13 08:00:00,1040,8,1,1,47.44,47.44,1,82.66,82.66,0,44.26,0.0,0,76.96,0.0,1,27.28,22.94,0,31.23,0.0,0,20.14,0.0,0,0.0,0.0
2024-02-13 09:00:00,1041,9,1,1,40.73,40.73,1,90.6,90.6,0,53.7,0.0,0,43.89,0.0,0,23.07,0.0,0,29.77,0.0,0,19.18,0.0,0,0.0,0.0
2024-02-13 10:00:00,1042,10,1,1,43.7,43.7,0,76.01,0.0,0,46.9,0.0,0,41.0,0.0,1,24.06,24.06,0,28.43,0.0,0,20.9,0.0,0,0.0,0.0
2024-02-13 11:00:00,1043,11,1,1,46.52,46.52,1,87.54,87.54,1,65.98,65.98,0,40.24,0.0,0,25.54,0.0,0,38.51,0.0,1,1.45,1.45,0,0.0,0.0
2024-02-13 12:00:00,1044,12,1,1,46.05,46.05,1,74.26,74.26,1,54.82,54.82,1,37.1,37.1,1,25.48,25.48,0,33.19,0.0,1,1.44,1.44,0,0.0,0.0
2024-02-13 13:00:00,1045,13,1,1,42.24,42.24,1,82.79,82.79,1,58.39,58.39,1,40.0,40.0,1,22.5,22.5,0,31.95,0.0,1,1.35,1.35,0,0.0,0.0
2024-02-13 14:00:00,1046,14,1,1,44.92,44.92,1,88.03,88.03,1,51.45,51.45,0,42.72,0.0,0,26.94,0.0,0,36.18,0.0,1,1.3,1.3,0,0.0,0.0
2024-02-13 15:00:00,1047,15,1,1,45.5,45.5,1,84.95,78.53,0,52.63,0.0,0,39.75,0.0,0,28.32,0.0,0,27.35,0.0,0,20.5,0.0,0,0.0,0.0
2024-02-13 16:00:00,1048,16,1,1,42.65,42.65,1,79.2,76.83,0,58.93,0.0,0,45.62,0.0,0,28.16,0.0,0,30.98,0.0,0,18.63,0.0,0,0.0,0.0
2024-02-13 17:00:00,1049,17,1,1,39.32,39.32,0,83.1,0.0,0,56.4,0.0,0,42.72,0.0,0,23.98,0.0,0,30.04,0.0,0,22.03,0.0,0,0.0,0.0
2024-02-13 18:00:00,1050,18,1,1,4.82,4.82,0,91.99,0.0,1,61.44,61.44,1,67.85,67.85,0,27.12,0.0,0,30.35,0.0,0,22.97,0.0,1,15.75,15.75
2024-02-13 19:00:00,1051,19,1,1,4.92,4.92,0,77.41,0.0,1,50.55,50.55,1,72.13,72.13,0,24.57,0.0,0,31.68,0.0,0,18.63,0.0,1,14.65,14.65
2024-02-13 20:00:00,1052,20,1,1,5.09,5.09,0,84.93,0.0,1,53.22,48.9,1,79.09,79.09,0,25.53,0.0,0,30.49,0.0,0,18.45,0.0,1,16.93,16.93
2024-02-13 21:00:00,1053,21,1,1,5.73,5.73,1,4.86,4.86,1,56.39,56.39,1,65.88,65.88,0,27.63,0.0,0,27.1,0.0,0,1.46,0.0,1,13.59,13.59
2024-02-13 22:00:00,1054,22,1,1,5.45,5.45,1,4.37,4.37,1,57.05,49.14,1,74.35,74.35,0,28.11,0.0,0,3.63,0.0,0,1.44,0.0,1,16.7,16.7
2024-02-13 23:00:00,1055,23,1,1,4.75,4.75,1,5.14,5.14,1,14.0,14.0,1,69.45,69.45,0,1.63,0.0,0,3.66,0.0,0,1.41,0.0,1,16.15,16.15
2024-02-14 00:00:00,1056,0,1,1,5.82,5.82,1,5.26,5.26,1,12.11,12.11,1,47.55,47.55,0,1.62,0.0,0,3.81,0.0,0,1.48,0.0,1,15.73,15.73
2024-02-14 01:00:00,1057,1,1,1,5.05,5.05,1,4.91,4.91,1,12.52,12.52,1,43.89,43.89,0,1.9,0.0,0,3.65,0.0,0,1.49,0.0,1,17.44,17.44
2024-02-14 02:00:00,1058,2,1,1,5.35,5.35,1,4.91,4.91,1,13.91,13.91,1,51.39,51.39,0,1.68,0.0,0,3.89,0.0,0,1.32,0.0,1,17.24,17.24
2024-02-14 03:00:00,1059,3,1,1,4.7,4.7,1,3.89,3.89,1,11.87,11.87,1,45.47,45.47,0,1.29,0.0,0,3.9,0.0,0,1.31,0.0,1,17.07,17.07
2024-02-14 04:00:00,1060,4,1,1,4.89,4.89,1,4.04,4.04,1,12.58,12.58,1,49.92,49.92,0,1.75,0.0,0,3.27,0.0,0,1.2,0.0,1,18.09,18.09
2024-02-14 05:00:00,1061,5,1,1,5.5,5.5,1,4.48,4.48,1,13.58,13.58,1,41.73,41.73,0,1.58,0.0,0,3.61,0.0,0,1.22,0.0,1,15.37,15.37
2024-02-14 06:00:00,1062,6,1,1,4.72,4.72,1,4.28,4.28,1,12.7,12.7,1,73.22,73.22,0,1.65,0.0,1,32.15,32.15,0,18.24,0.0,1,15.39,15.39
2024-02-14 07:00:00,1063,7,1,1,5.1,5.1,1,85.32,77.86,0,13.79,0.0,0,67.36,0.0,0,1.77,0.0,0,31.32,0.0,0,19.22,0.0,0,0.0,0.0
