timestamp,hour,hour_of_day,day_of_year,month,is_weekday,solar_pv_availability_fraction,solar_pv_output_kw,diesel_available,diesel_dispatched_kw,diesel_on,diesel_fuel_consumed_litres,diesel_fuel_price_NGN_per_litre,diesel_cost_NGN,battery_soc_kwh,battery_charge_kw,battery_discharge_kw,total_generation_kw,total_available_kw
2024-01-29 22:00:00,694,22,28,1,1,0.0,0.0,1,112.39,1,32.477,1126.67,36591.02,120.0,0.0,0.0,112.39,112.39
2024-01-29 23:00:00,695,23,28,1,1,0.0,0.0,1,70.5,1,24.1,1036.86,24988.07,120.0,0.0,0.0,70.5,70.5
2024-01-30 00:00:00,696,0,29,1,1,0.0,0.0,1,53.3,1,20.661,1125.12,23245.88,120.0,0.0,0.0,53.3,53.3
2024-01-30 01:00:00,697,1,29,1,1,0.0,0.0,1,52.63,1,20.527,1097.57,22529.63,120.0,0.0,0.0,52.63,52.63
2024-01-30 02:00:00,698,2,29,1,1,0.0,0.0,1,58.42,1,21.683,1118.37,24250.04,120.0,0.0,0.0,58.42,58.42
2024-01-30 03:00:00,699,3,29,1,1,0.0,0.0,1,50.76,1,20.152,1126.6,22703.65,120.0,0.0,0.0,50.76,50.76
2024-01-30 04:00:00,700,4,29,1,1,0.0,0.0,1,52.54,1,20.508,1092.7,22408.74,120.0,0.0,0.0,52.54,52.54
2024-01-30 05:00:00,701,5,29,1,1,0.0,0.0,1,55.6,1,21.12,1048.01,22133.93,120.0,0.0,0.0,55.6,55.6
2024-01-30 06:00:00,702,6,29,1,1,0.0,0.0,1,76.24,1,25.249,1116.18,28181.87,120.0,0.0,0.0,76.24,76.24
2024-01-30 07:00:00,703,7,29,1,1,0.116,58.01,1,74.99,1,24.997,1079.45,26983.48,120.0,0.0,0.0,132.99,132.99
2024-01-30 08:00:00,704,8,29,1,1,0.335,167.48,1,37.5,1,17.5,1093.06,19128.55,120.0,0.0,0.0,204.98,204.98
2024-01-30 09:00:00,705,9,29,1,1,0.2868,143.38,1,37.5,1,17.5,1083.98,18969.65,120.0,0.0,0.0,180.88,180.88
2024-01-30 10:00:00,706,10,29,1,1,0.5235,261.74,1,0.0,0,0.0,1092.69,0.0,150.43,33.81,0.0,261.74,261.74
2024-01-30 11:00:00,707,11,29,1,1,0.5965,298.25,1,0.0,0,0.0,1027.51,0.0,221.86,79.37,0.0,298.25,298.25
2024-01-30 12:00:00,708,12,29,1,1,0.425,212.52,1,0.0,0,0.0,1144.31,0.0,224.43,2.85,0.0,212.52,212.52
2024-01-30 13:00:00,709,13,29,1,1,0.6715,335.75,1,0.0,0,0.0,1112.39,0.0,327.98,115.06,0.0,335.75,335.75
2024-01-30 14:00:00,710,14,29,1,1,0.5041,252.07,1,0.0,0,0.0,1140.81,0.0,367.28,43.67,0.0,252.07,252.07
2024-01-30 15:00:00,711,15,29,1,1,0.4882,244.12,1,0.0,0,0.0,1169.57,0.0,390.62,25.93,0.0,244.12,244.12
2024-01-30 16:00:00,712,16,29,1,1,0.2329,116.47,1,0.0,0,0.0,1104.75,0.0,273.8,0.0,105.14,116.47,221.61
2024-01-30 17:00:00,713,17,29,1,1,0.1277,63.84,1,0.0,0,0.0,1044.3,0.0,120.0,0.0,138.42,63.84,202.26
2024-01-30 18:00:00,714,18,29,1,1,0.0,0.0,1,150.0,1,40.0,1074.4,42976.0,120.0,0.0,0.0,150.0,150.0
2024-01-30 19:00:00,715,19,29,1,1,0.0,0.0,1,150.0,1,40.0,1064.03,42561.2,120.0,0.0,0.0,150.0,150.0
2024-01-30 20:00:00,716,20,29,1,1,0.0,0.0,1,150.0,1,40.0,1087.38,43495.2,120.0,0.0,0.0,150.0,150.0
2024-01-30 21:00:00,717,21,29,1,1,0.0,0.0,1,101.52,1,30.304,1106.64,33535.34,120.0,0.0,0.0,101.52,101.52
2024-01-30 22:00:00,718,22,29,1,1,0.0,0.0,1,119.37,1,33.873,1037.69,35149.78,120.0,0.0,0.0,119.37,119.37
2024-01-30 23:00:00,719,23,29,1,1,0.0,0.0,1,77.28,1,25.457,1115.34,28392.73,120.0,0.0,0.0,77.28,77.28
2024-01-31 00:00:00,720,0,30,1,1,0.0,0.0,1,48.5,1,19.7,1054.0,20763.54,120.0,0.0,0.0,48.5,48.5
2024-01-31 01:00:00,721,1,30,1,1,0.0,0.0,1,56.9,1,21.379,1113.87,23813.94,120.0,0.0,0.0,56.9,56.9
2024-01-31 02:00:00,722,2,30,1,1,0.0,0.0,1,56.34,1,21.268,1100.4,23403.62,120.0,0.0,0.0,56.34,56.34
2024-01-31 03:00:00,723,3,30,1,1,0.0,0.0,1,49.07,1,19.814,1093.63,21669.51,120.0,0.0,0.0,49.07,49.07
2024-01-31 04:00:00,724,4,30,1,1,0.0,0.0,1,57.98,1,21.596,1101.6,23789.65,120.0,0.0,0.0,57.98,57.98
2024-01-31 05:00:00,725,5,30,1,1,0.0,0.0,1,57.95,1,21.59,1086.14,23449.91,120.0,0.0,0.0,57.95,57.95
2024-01-31 06:00:00,726,6,30,1,1,0.0,0.0,1,64.43,1,22.885,1083.74,24801.75,120.0,0.0,0.0,64.43,64.43
2024-01-31 07:00:00,727,7,30,1,1,0.0377,18.84,1,115.13,1,33.026,1048.29,34621.16,120.0,0.0,0.0,133.97,133.97
2024-01-31 08:00:00,728,8,30,1,1,0.1797,89.87,1,112.4,1,32.48,1103.04,35826.57,120.0,0.0,0.0,202.27,202.27
2024-01-31 09:00:00,729,9,30,1,1,0.3708,185.4,1,0.0,0,0.0,1165.15,0.0,120.0,0.0,0.0,185.4,185.4
2024-01-31 10:00:00,730,10,30,1,1,0.4036,201.81,1,0.0,0,0.0,1169.62,0.0,120.0,0.0,0.0,201.81,201.81
2024-01-31 11:00:00,731,11,30,1,1,0.6058,302.92,1,0.0,0,0.0,1147.8,0.0,204.79,94.21,0.0,302.92,302.92
2024-01-31 12:00:00,732,12,30,1,1,0.3081,154.05,1,0.0,0,0.0,1127.4,0.0,147.2,0.0,51.83,154.05,205.87
2024-01-31 13:00:00,733,13,30,1,1,0.6512,325.58,1,0.0,0,0.0,1081.62,0.0,248.44,112.48,0.0,325.58,325.58
2024-01-31 14:00:00,734,14,30,1,1,0.5018,250.91,1,0.0,0,0.0,1151.81,0.0,272.96,27.25,0.0,250.91,250.91
2024-01-31 15:00:00,735,15,30,1,1,0.314,157.02,1,0.0,0,0.0,1102.16,0.0,195.5,0.0,69.72,157.02,226.74
2024-01-31 16:00:00,736,16,30,1,1,0.3066,153.3,1,0.0,0,0.0,1101.74,0.0,121.12,0.0,66.94,153.3,220.24
2024-01-31 17:00:00,737,17,30,1,1,0.1664,83.18,1,81.62,1,26.323,1094.38,28807.63,120.0,0.0,1.01,164.79,165.8
2024-01-31 18:00:00,738,18,30,1,1,0.0,0.0,1,150.0,1,40.0,1107.07,44282.8,120.0,0.0,0.0,150.0,150.0
2024-01-31 19:00:00,739,19,30,1,1,0.0,0.0,1,150.0,1,40.0,1089.61,43584.4,120.0,0.0,0.0,150.0,150.0
2024-01-31 20:00:00,740,20,30,1,1,0.0,0.0,1,150.0,1,40.0,1101.25,44050.0,120.0,0.0,0.0,150.0,150.0
2024-01-31 21:00:00,741,21,30,1,1,0.0,0.0,1,98.76,1,29.751,1068.1,31777.56,120.0,0.0,0.0,98.76,98.76
2024-01-31 22:00:00,742,22,30,1,1,0.0,0.0,1,108.5,1,31.7,1091.65,34604.8,120.0,0.0,0.0,108.5,108.5
2024-01-31 23:00:00,743,23,30,1,1,0.0,0.0,1,80.19,1,26.037,1179.56,30712.56,120.0,0.0,0.0,80.19,80.19
2024-02-01 00:00:00,744,0,31,2,1,0.0,0.0,1,58.55,1,21.709,1101.77,23918.84,120.0,0.0,0.0,58.55,58.55
2024-02-01 01:00:00,745,1,31,2,1,0.0,0.0,1,59.21,1,21.841,1096.17,23941.75,120.0,0.0,0.0,59.21,59.21
2024-02-01 02:00:00,746,2,31,2,1,0.0,0.0,1,52.54,1,20.509,1121.71,23004.94,120.0,0.0,0.0,52.54,52.54
2024-02-01 03:00:00,747,3,31,2,1,0.0,0.0,1,58.29,1,21.657,1127.53,24418.96,120.0,0.0,0.0,58.29,58.29
2024-02-01 04:00:00,748,4,31,2,1,0.0,0.0,1,58.73,1,21.746,1067.18,23206.52,120.0,0.0,0.0,58.73,58.73
2024-02-01 05:00:00,749,5,31,2,1,0.0,0.0,1,53.62,1,20.725,1097.21,22739.54,120.0,0.0,0.0,53.62,53.62
2024-02-01 06:00:00,750,6,31,2,1,0.0,0.0,1,81.64,1,26.328,1134.49,29868.75,120.0,0.0,0.0,81.64,81.64
2024-02-01 07:00:00,751,7,31,2,1,0.1453,72.64,1,71.35,1,24.271,1113.01,27013.61,120.0,0.0,0.0,144.0,144.0
2024-02-01 08:00:00,752,8,31,2,1,0.3,150.01,1,56.3,1,21.261,1108.11,23559.2,120.0,0.0,0.0,206.32,206.32
2024-02-01 09:00:00,753,9,31,2,1,0.408,204.01,1,0.0,0,0.0,1155.54,0.0,120.0,0.0,0.0,204.01,204.01
2024-02-01 10:00:00,754,10,31,2,1,0.5045,252.25,1,0.0,0,0.0,1081.62,0.0,127.37,8.18,0.0,252.25,252.25
2024-02-01 11:00:00,755,11,31,2,1,0.4314,215.69,1,0.0,0,0.0,1106.81,0.0,120.0,0.0,6.63,215.69,222.32
2024-02-01 12:00:00,756,12,31,2,1,0.518,258.98,1,0.0,0,0.0,1086.85,0.0,144.25,26.95,0.0,258.98,258.98
2024-02-01 13:00:00,757,13,31,2,1,0.5371,268.55,1,0.0,0,0.0,1153.43,0.0,175.51,34.73,0.0,268.55,268.55
2024-02-01 14:00:00,758,14,31,2,1,0.4566,228.3,1,0.0,0,0.0,1039.42,0.0,166.97,0.0,7.68,228.3,235.98
2024-02-01 15:00:00,759,15,31,2,1,0.4077,203.83,1,0.0,0,0.0,1081.88,0.0,125.93,0.0,36.94,203.83,240.77
2024-02-01 16:00:00,760,16,31,2,1,0.3279,163.97,1,0.0,0,0.0,1086.55,0.0,120.0,0.0,5.34,163.97,169.31
2024-02-01 17:00:00,761,17,31,2,1,0.1284,64.22,1,121.73,1,34.345,1126.05,38674.51,120.0,0.0,0.0,185.95,185.95
2024-02-01 18:00:00,762,18,31,2,1,0.0,0.0,1,150.0,1,40.0,1124.15,44966.0,120.0,0.0,0.0,150.0,150.0
2024-02-01 19:00:00,763,19,31,2,1,0.0,0.0,1,150.0,1,40.0,1150.28,46011.2,120.0,0.0,0.0,150.0,150.0
2024-02-01 20:00:00,764,20,31,2,1,0.0,0.0,1,150.0,1,40.0,1051.94,42077.6,120.0,0.0,0.0,150.0,150.0
2024-02-01 21:00:00,765,21,31,2,1,0.0,0.0,1,110.73,1,32.146,1128.93,36290.06,120.0,0.0,0.0,110.73,110.73
2024-02-01 22:00:00,766,22,31,2,1,0.0,0.0,1,126.83,1,35.367,1094.36,38703.83,120.0,0.0,0.0,126.83,126.83
2024-02-01 23:00:00,767,23,31,2,1,0.0,0.0,1,78.77,1,25.755,1082.03,27867.61,120.0,0.0,0.0,78.77,78.77
2024-02-02 00:00:00,768,0,32,2,1,0.0,0.0,1,60.73,1,22.146,1122.02,24847.76,120.0,0.0,0.0,60.73,60.73
2024-02-02 01:00:00,769,1,32,2,1,0.0,0.0,1,60.23,1,22.045,1073.67,23669.55,120.0,0.0,0.0,60.23,60.23
2024-02-02 02:00:00,770,2,32,2,1,0.0,0.0,1,54.48,1,20.895,1035.35,21633.99,120.0,0.0,0.0,54.48,54.48
2024-02-02 03:00:00,771,3,32,2,1,0.0,0.0,1,57.89,1,21.577,1091.89,23560.2,120.0,0.0,0.0,57.89,57.89
2024-02-02 04:00:00,772,4,32,2,1,0.0,0.0,1,55.41,1,21.082,1054.54,22231.31,120.0,0.0,0.0,55.41,55.41
2024-02-02 05:00:00,773,5,32,2,1,0.0,0.0,1,65.44,1,23.087,1082.66,24995.85,120.0,0.0,0.0,65.44,65.44
2024-02-02 06:00:00,774,6,32,2,1,0.0,0.0,1,75.11,1,25.022,1116.46,27936.19,120.0,0.0,0.0,75.11,75.11
2024-02-02 07:00:00,775,7,32,2,1,0.1431,71.55,1,77.4,1,25.479,1114.49,28396.39,120.0,0.0,0.0,148.95,148.95
2024-02-02 08:00:00,776,8,32,2,1,0.3009,150.46,1,47.24,1,19.447,1156.72,22495.25,120.0,0.0,0.0,197.7,197.7
2024-02-02 09:00:00,777,9,32,2,1,0.2468,123.39,1,56.29,1,21.257,1097.54,23330.67,120.0,0.0,0.0,179.67,179.67
2024-02-02 10:00:00,778,10,32,2,1,0.3392,169.61,1,37.5,1,17.5,1053.36,18433.8,120.0,0.0,0.0,207.11,207.11
2024-02-02 11:00:00,779,11,32,2,1,0.5254,262.69,1,0.0,0,0.0,1079.1,0.0,163.1,47.89,0.0,262.69,262.69
2024-02-02 12:00:00,780,12,32,2,1,0.5366,268.29,1,0.0,0,0.0,1073.7,0.0,213.38,55.87,0.0,268.29,268.29
2024-02-02 13:00:00,781,13,32,2,1,0.5106,255.28,1,0.0,0,0.0,1063.81,0.0,247.61,38.03,0.0,255.28,255.28
2024-02-02 14:00:00,782,14,32,2,1,0.48,239.98,1,0.0,0,0.0,1118.57,0.0,240.79,0.0,6.14,239.98,246.12
2024-02-02 15:00:00,783,15,32,2,1,0.3222,161.12,1,0.0,0,0.0,1082.78,0.0,156.32,0.0,76.02,161.12,237.14
2024-02-02 16:00:00,784,16,32,2,1,0.2846,142.3,1,0.0,0,0.0,1038.65,0.0,120.0,0.0,32.69,142.3,174.99
2024-02-02 17:00:00,785,17,32,2,1,0.1697,84.83,1,98.98,1,29.797,1127.24,33588.23,120.0,0.0,0.0,183.81,183.81
2024-02-02 18:00:00,786,18,32,2,1,0.0,0.0,1,150.0,1,40.0,1100.46,44018.4,120.0,0.0,0.0,150.0,150.0
2024-02-02 19:00:00,787,19,32,2,1,0.0,0.0,1,150.0,1,40.0,1115.97,44638.8,120.0,0.0,0.0,150.0,150.0
2024-02-02 20:00:00,788,20,32,2,1,0.0,0.0,1,150.0,1,40.0,1107.65,44306.0,120.0,0.0,0.0,150.0,150.0
2024-02-02 21:00:00,789,21,32,2,1,0.0,0.0,1,119.12,1,33.825,1125.07,38055.46,120.0,0.0,0.0,119.12,119.12
2024-02-02 22:00:00,790,22,32,2,1,0.0,0.0,1,113.96,1,32.791,1105.41,36247.7,120.0,0.0,0.0,113.96,113.96
2024-02-02 23:00:00,791,23,32,2,1,0.0,0.0,1,81.36,1,26.272,1145.1,30084.15,120.0,0.0,0.0,81.36,81.36
2024-02-03 00:00:00,792,0,33,2,0,0.0,0.0,1,64.55,1,22.91,1118.34,25621.16,120.0,0.0,0.0,64.55,64.55
2024-02-03 01:00:00,793,1,33,2,0,0.0,0.0,1,55.87,1,21.174,1117.25,23656.55,120.0,0.0,0.0,55.87,55.87
2024-02-03 02:00:00,794,2,33,2,0,0.0,0.0,1,53.12,1,20.623,1117.83,23053.27,120.0,0.0,0.0,53.12,53.12
2024-02-03 03:00:00,795,3,33,2,0,0.0,0.0,1,64.42,1,22.885,1056.0,24166.4,120.0,0.0,0.0,64.42,64.42
2024-02-03 04:00:00,796,4,33,2,0,0.0,0.0,1,59.53,1,21.906,1098.8,24070.59,120.0,0.0,0.0,59.53,59.53
2024-02-03 05:00:00,797,5,33,2,0,0.0,0.0,1,57.9,1,21.581,1095.67,23645.22,120.0,0.0,0.0,57.9,57.9
2024-02-03 06:00:00,798,6,33,2,0,0.0,0.0,1,88.3,1,27.66,1111.13,30733.98,120.0,0.0,0.0,88.3,88.3
2024-02-03 07:00:00,799,7,33,2,0,0.1345,67.23,1,37.5,1,17.5,1059.25,18536.88,120.0,0.0,0.0,104.73,104.73
2024-02-03 08:00:00,800,8,33,2,0,0.3379,168.93,1,0.0,0,0.0,1158.39,0.0,161.56,46.18,0.0,168.93,168.93
2024-02-03 09:00:00,801,9,33,2,0,0.1877,93.85,1,0.0,0,0.0,1107.71,0.0,137.94,0.0,21.26,93.85,115.11
2024-02-03 10:00:00,802,10,33,2,0,0.485,242.52,1,0.0,0,0.0,1064.13,0.0,212.97,83.37,0.0,242.52,242.52
2024-02-03 11:00:00,803,11,33,2,0,0.6571,328.53,1,0.0,0,0.0,1047.65,0.0,392.97,200.0,0.0,328.53,328.53
2024-02-03 12:00:00,804,12,33,2,0,0.4817,240.86,1,0.0,0,0.0,1094.94,0.0,490.99,108.92,0.0,240.86,240.86
2024-02-03 13:00:00,805,13,33,2,0,0.6607,330.34,1,0.0,0,0.0,1101.29,0.0,667.66,196.3,0.0,330.34,330.34
2024-02-03 14:00:00,806,14,33,2,0,0.5061,253.06,1,0.0,0,0.0,1080.46,0.0,778.61,123.27,0.0,253.06,253.06
2024-02-03 15:00:00,807,15,33,2,0,0.4125,206.23,1,0.0,0,0.0,1107.31,0.0,861.76,92.4,0.0,206.23,206.23
2024-02-03 16:00:00,808,16,33,2,0,0.3268,163.39,1,0.0,0,0.0,1083.02,0.0,902.52,45.28,0.0,163.39,163.39
2024-02-03 17:00:00,809,17,33,2,0,0.075,37.51,1,0.0,0,0.0,1122.53,0.0,809.58,0.0,83.64,37.51,121.15
2024-02-03 18:00:00,810,18,33,2,0,0.0,0.0,1,0.0,0,0.0,1080.25,0.0,610.12,0.0,179.52,0.0,179.52
2024-02-03 19:00:00,811,19,33,2,0,0.0,0.0,1,0.0,0,0.0,1102.98,0.0,464.59,0.0,130.97,0.0,130.97
2024-02-03 20:00:00,812,20,33,2,0,0.0,0.0,1,0.0,0,0.0,1136.68,0.0,313.73,0.0,135.78,0.0,135.78
2024-02-03 21:00:00,813,21,33,2,0,0.0,0.0,1,37.5,1,17.5,1189.45,20815.38,178.41,0.0,121.79,37.5,159.29
2024-02-03 22:00:00,814,22,33,2,0,0.0,0.0,1,37.5,1,17.5,1070.88,18740.4,120.0,0.0,52.57,37.5,90.07
2024-02-03 23:00:00,815,23,33,2,0,0.0,0.0,1,87.0,1,27.4,1088.87,29835.17,120.0,0.0,0.0,87.0,87.0
2024-02-04 00:00:00,816,0,34,2,0,0.0,0.0,1,57.24,1,21.448,1076.57,23090.38,120.0,0.0,0.0,57.24,57.24
2024-02-04 01:00:00,817,1,34,2,0,0.0,0.0,1,55.56,1,21.112,1130.38,23864.68,120.0,0.0,0.0,55.56,55.56
2024-02-04 02:00:00,818,2,34,2,0,0.0,0.0,1,59.22,1,21.845,1066.35,23294.09,120.0,0.0,0.0,59.22,59.22
2024-02-04 03:00:00,819,3,34,2,0,0.0,0.0,1,58.53,1,21.707,1088.34,23624.32,120.0,0.0,0.0,58.53,58.53
2024-02-04 04:00:00,820,4,34,2,0,0.0,0.0,1,58.61,1,21.722,1103.41,23968.74,120.0,0.0,0.0,58.61,58.61
2024-02-04 05:00:00,821,5,34,2,0,0.0,0.0,1,55.11,1,21.022,1071.97,22534.5,120.0,0.0,0.0,55.11,55.11
2024-02-04 06:00:00,822,6,34,2,0,0.0,0.0,1,86.23,1,27.245,1072.67,29225.16,120.0,0.0,0.0,86.23,86.23
2024-02-04 07:00:00,823,7,34,2,0,0.1115,55.73,1,37.5,1,17.5,1088.63,19051.03,120.0,0.0,0.0,93.23,93.23
2024-02-04 08:00:00,824,8,34,2,0,0.23,115.0,1,0.0,0,0.0,1034.8,0.0,120.0,0.0,0.0,115.0,115.0
2024-02-04 09:00:00,825,9,34,2,0,0.4098,204.88,1,0.0,0,0.0,1056.5,0.0,192.05,80.05,0.0,204.88,204.88
2024-02-04 10:00:00,826,10,34,2,0,0.4858,242.91,1,0.0,0,0.0,1090.71,0.0,270.67,87.36,0.0,242.91,242.91
2024-02-04 11:00:00,827,11,34,2,0,0.5611,280.55,1,0.0,0,0.0,1109.3,0.0,401.29,145.13,0.0,280.55,280.55
2024-02-04 12:00:00,828,12,34,2,0,0.6973,348.66,1,0.0,0,0.0,1098.24,0.0,581.29,200.0,0.0,348.66,348.66
2024-02-04 13:00:00,829,13,34,2,0,0.5142,257.11,1,0.0,0,0.0,1045.62,0.0,691.57,122.54,0.0,257.11,257.11
2024-02-04 14:00:00,830,14,34,2,0,0.4662,233.12,1,0.0,0,0.0,1089.03,0.0,794.2,114.04,0.0,233.12,233.12
2024-02-04 15:00:00,831,15,34,2,0,0.3219,160.96,1,0.0,0,0.0,1130.85,0.0,832.37,42.4,0.0,160.96,160.96
2024-02-04 16:00:00,832,16,34,2,0,0.1789,89.45,1,0.0,0,0.0,1122.81,0.0,794.73,0.0,33.87,89.45,123.32
2024-02-04 17:00:00,833,17,34,2,0,0.1324,66.22,1,0.0,0,0.0,1101.78,0.0,731.6,0.0,56.81,66.22,123.03
2024-02-04 18:00:00,834,18,34,2,0,0.0,0.0,1,0.0,0,0.0,1074.99,0.0,546.42,0.0,166.67,0.0,166.67
2024-02-04 19:00:00,835,19,34,2,0,0.0,0.0,1,0.0,0,0.0,1125.31,0.0,380.14,0.0,149.65,0.0,149.65
2024-02-04 20:00:00,836,20,34,2,0,0.0,0.0,1,37.5,1,17.5,1085.21,18991.18,217.01,0.0,146.82,37.5,184.32
2024-02-04 21:00:00,837,21,34,2,0,0.0,0.0,1,37.5,1,17.5,1065.65,18648.88,120.0,0.0,87.31,37.5,124.81
2024-02-04 22:00:00,838,22,34,2,0,0.0,0.0,1,72.77,1,24.555,1077.81,26465.41,120.0,0.0,0.0,72.77,72.77
2024-02-04 23:00:00,839,23,34,2,0,0.0,0.0,1,85.46,1,27.092,1152.38,31220.49,120.0,0.0,0.0,85.46,85.46
2024-02-05 00:00:00,840,0,35,2,1,0.0,0.0,1,60.44,1,22.087,1111.85,24557.66,120.0,0.0,0.0,60.44,60.44
2024-02-05 01:00:00,841,1,35,2,1,0.0,0.0,1,61.75,1,22.35,1142.97,25545.66,120.0,0.0,0.0,61.75,61.75
2024-02-05 02:00:00,842,2,35,2,1,0.0,0.0,1,56.18,1,21.236,1088.67,23119.3,120.0,0.0,0.0,56.18,56.18
2024-02-05 03:00:00,843,3,35,2,1,0.0,0.0,1,59.8,1,21.959,1135.64,24937.99,120.0,0.0,0.0,59.8,59.8
2024-02-05 04:00:00,844,4,35,2,1,0.0,0.0,1,51.54,1,20.309,1084.62,22027.14,120.0,0.0,0.0,51.54,51.54
2024-02-05 05:00:00,845,5,35,2,1,0.0,0.0,1,57.87,1,21.574,1099.34,23717.42,120.0,0.0,0.0,57.87,57.87
2024-02-05 06:00:00,846,6,35,2,1,0.0,0.0,1,77.04,1,25.409,1186.94,30158.41,120.0,0.0,0.0,77.04,77.04
2024-02-05 07:00:00,847,7,35,2,1,0.094,46.98,1,91.95,1,28.39,1129.98,32080.64,120.0,0.0,0.0,138.94,138.94
2024-02-05 08:00:00,848,8,35,2,1,0.2408,120.42,1,95.41,1,29.082,1087.95,31640.21,120.0,0.0,0.0,215.83,215.83
2024-02-05 09:00:00,849,9,35,2,1,0.4095,204.73,1,0.0,0,0.0,1101.74,0.0,120.0,0.0,0.0,204.73,204.73
2024-02-05 10:00:00,850,10,35,2,1,0.5078,253.92,1,0.0,0,0.0,1115.37,0.0,122.62,2.91,0.0,253.92,253.92
2024-02-05 11:00:00,851,11,35,2,1,0.6384,319.18,1,0.0,0,0.0,1144.67,0.0,203.04,89.35,0.0,319.18,319.18
2024-02-05 12:00:00,852,12,35,2,1,0.5744,287.2,1,0.0,0,0.0,1088.35,0.0,245.26,46.92,0.0,287.2,287.2
2024-02-05 13:00:00,853,13,35,2,1,0.3148,157.38,1,0.0,0,0.0,1046.85,0.0,179.28,0.0,59.39,157.38,216.77
2024-02-05 14:00:00,854,14,35,2,1,0.3911,195.53,1,0.0,0,0.0,1095.29,0.0,157.33,0.0,19.75,195.53,215.28
2024-02-05 15:00:00,855,15,35,2,1,0.4301,215.03,1,0.0,0,0.0,1105.06,0.0,143.52,0.0,12.43,215.03,227.46
2024-02-05 16:00:00,856,16,35,2,1,0.1064,53.19,1,113.53,1,32.706,1108.18,36243.62,120.0,0.0,21.17,166.72,187.89
2024-02-05 17:00:00,857,17,35,2,1,0.1587,79.35,1,93.7,1,28.741,1148.19,32999.78,120.0,0.0,0.0,173.06,173.06
2024-02-05 18:00:00,858,18,35,2,1,0.0,0.0,1,150.0,1,40.0,1115.05,44602.0,120.0,0.0,0.0,150.0,150.0
2024-02-05 19:00:00,859,19,35,2,1,0.0,0.0,1,150.0,1,40.0,1131.49,45259.6,120.0,0.0,0.0,150.0,150.0
2024-02-05 20:00:00,860,20,35,2,1,0.0,0.0,1,150.0,1,40.0,1068.07,42722.8,120.0,0.0,0.0,150.0,150.0
2024-02-05 21:00:00,861,21,35,2,1,0.0,0.0,1,106.71,1,31.343,1133.31,35521.17,120.0,0.0,0.0,106.71,106.71
2024-02-05 22:00:00,862,22,35,2,1,0.0,0.0,1,119.58,1,33.916,1174.02,39817.93,120.0,0.0,0.0,119.58,119.58
2024-02-05 23:00:00,863,23,35,2,1,0.0,0.0,1,82.05,1,26.411,1130.17,29848.71,120.0,0.0,0.0,82.05,82.05
2024-02-06 00:00:00,864,0,36,2,1,0.0,0.0,1,52.94,1,20.587,1113.15,22916.75,120.0,0.0,0.0,52.94,52.94
2024-02-06 01:00:00,865,1,36,2,1,0.0,0.0,1,58.49,1,21.699,1109.85,24082.29,120.0,0.0,0.0,58.49,58.49
2024-02-06 02:00:00,866,2,36,2,1,0.0,0.0,1,52.56,1,20.511,1163.98,23874.4,120.0,0.0,0.0,52.56,52.56
2024-02-06 03:00:00,867,3,36,2,1,0.0,0.0,1,56.31,1,21.263,1074.02,22836.71,120.0,0.0,0.0,56.31,56.31
2024-02-06 04:00:00,868,4,36,2,1,0.0,0.0,1,57.15,1,21.43,1101.06,23595.44,120.0,0.0,0.0,57.15,57.15
2024-02-06 05:00:00,869,5,36,2,1,0.0,0.0,1,58.62,1,21.724,1120.0,24330.65,120.0,0.0,0.0,58.62,58.62
2024-02-06 06:00:00,870,6,36,2,1,0.0,0.0,1,70.21,1,24.042,1129.4,27152.98,120.0,0.0,0.0,70.21,70.21
2024-02-06 07:00:00,871,7,36,2,1,0.1681,84.06,1,56.55,1,21.311,1090.25,23234.24,120.0,0.0,0.0,140.62,140.62
2024-02-06 08:00:00,872,8,36,2,1,0.2731,136.57,1,81.22,1,26.244,1114.93,29260.33,120.0,0.0,0.0,217.79,217.79
2024-02-06 09:00:00,873,9,36,2,1,0.4547,227.34,1,0.0,0,0.0,1095.54,0.0,120.0,0.0,0.0,227.34,227.34
2024-02-06 10:00:00,874,10,36,2,1,0.5617,280.83,1,0.0,0,0.0,1108.74,0.0,140.37,22.64,0.0,280.83,280.83
2024-02-06 11:00:00,875,11,36,2,1,0.6727,336.34,1,0.0,0,0.0,1100.37,0.0,241.98,112.9,0.0,336.34,336.34
2024-02-06 12:00:00,876,12,36,2,1,0.527,263.5,1,0.0,0,0.0,1066.91,0.0,274.81,36.48,0.0,263.5,263.5
2024-02-06 13:00:00,877,13,36,2,1,0.4833,241.65,1,0.0,0,0.0,1104.05,0.0,298.1,25.87,0.0,241.65,241.65
2024-02-06 14:00:00,878,14,36,2,1,0.5172,258.59,1,0.0,0,0.0,1133.82,0.0,320.57,24.97,0.0,258.59,258.59
2024-02-06 15:00:00,879,15,36,2,1,0.4201,210.06,1,0.0,0,0.0,1072.7,0.0,289.9,0.0,27.61,210.06,237.66
2024-02-06 16:00:00,880,16,36,2,1,0.3392,169.61,1,0.0,0,0.0,1096.76,0.0,205.98,0.0,75.53,169.61,245.13
2024-02-06 17:00:00,881,17,36,2,1,0.1017,50.84,1,57.76,1,21.552,1126.78,24284.03,120.0,0.0,77.39,108.6,185.98
2024-02-06 18:00:00,882,18,36,2,1,0.0,0.0,1,150.0,1,40.0,1069.29,42771.6,120.0,0.0,0.0,150.0,150.0
